B cells
Monocyte
T cells
T cells
T cells
Other cells
T cells
T cells
T cells
T cells
B cells
B cells
T cells
Monocyte
B cells
T cells
T cells
Monocyte
Monocyte
T cells
T cells
B cells
T cells
T cells
B cells
Monocyte
Other cells
Other cells
T cells
T cells
Other cells
T cells
T cells
T cells
T cells
T cells
Monocyte
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
Monocyte
T cells
T cells
T cells
B cells
T cells
B cells
T cells
B cells
Other cells
B cells
T cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
Other cells
T cells
Other cells
B cells
Other cells
B cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
Monocyte
B cells
T cells
T cells
Other cells
Other cells
T cells
Other cells
Monocyte
Other cells
T cells
T cells
T cells
B cells
T cells
T cells
T cells
B cells
T cells
B cells
T cells
B cells
T cells
T cells
T cells
T cells
B cells
Other cells
Monocyte
T cells
Monocyte
B cells
Monocyte
T cells
T cells
T cells
T cells
Other cells
Monocyte
B cells
T cells
B cells
T cells
Monocyte
Monocyte
B cells
B cells
T cells
Other cells
T cells
T cells
T cells
T cells
B cells
Monocyte
B cells
T cells
T cells
B cells
T cells
T cells
Monocyte
Monocyte
B cells
Other cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
Monocyte
T cells
Other cells
Monocyte
T cells
T cells
B cells
T cells
Monocyte
T cells
B cells
T cells
T cells
T cells
Monocyte
B cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
Other cells
T cells
T cells
Other cells
T cells
T cells
B cells
B cells
Monocyte
T cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
Other cells
T cells
B cells
T cells
Monocyte
T cells
B cells
T cells
T cells
T cells
T cells
Other cells
T cells
T cells
Other cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
B cells
T cells
T cells
B cells
T cells
B cells
T cells
T cells
Other cells
B cells
Monocyte
Other cells
T cells
T cells
T cells
Other cells
B cells
T cells
T cells
T cells
B cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
Other cells
T cells
T cells
T cells
Other cells
B cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
B cells
B cells
T cells
T cells
Other cells
T cells
T cells
B cells
Other cells
T cells
T cells
Monocyte
T cells
Monocyte
B cells
B cells
T cells
T cells
T cells
Monocyte
T cells
B cells
T cells
T cells
Monocyte
T cells
B cells
T cells
T cells
Other cells
T cells
T cells
T cells
Monocyte
T cells
Monocyte
Other cells
Other cells
